arxiv_id,authors,updated,pdf_link,main_category,categories,title,abstract,published,link
2409.04889v1,"['Ryan S. Brill', 'Ryan Yee', 'Sameer K. Deshpande', 'Abraham J. Wyner']",2024-09-07 19:18:58+00:00,https://arxiv.org/pdf/2409.04889v1,Applications,['Applications'],Moving from Machine Learning to Statistics: the case of Expected Points in American football,"Expected points is a value function fundamental to player evaluation and strategic in-game decision-making across sports analytics, particularly in American football. To estimate expected points, football analysts use machine learning tools, which are not equipped to handle certain challenges. They suffer from selection bias, display counter-intuitive artifacts of overfitting, do not quantify uncertainty in point estimates, and do not account for the strong dependence structure of observational football data. These issues are not unique to American football or even sports analytics; they are general problems analysts encounter across various statistical applications, particularly when using machine learning in lieu of traditional statistical models. We explore these issues in detail and devise expected points models that account for them. We also introduce a widely applicable novel methodological approach to mitigate overfitting, using a catalytic prior to smooth our machine learning models.",2024-09-07 19:18:58+00:00,http://arxiv.org/abs/2409.04889v1
2506.12230v1,['Yuan-Sen Ting'],2025-06-13 21:17:50+00:00,https://arxiv.org/pdf/2506.12230v1,Instrumentation and Methods for Astrophysics,"['Instrumentation and Methods for Astrophysics', 'Machine Learning', 'Applications', 'Machine Learning']",Statistical Machine Learning for Astronomy -- A Textbook,"This textbook provides a systematic treatment of statistical machine learning for astronomical research through the lens of Bayesian inference, developing a unified framework that reveals connections between modern data analysis techniques and traditional statistical methods. We show how these techniques emerge from familiar statistical foundations. The consistently Bayesian perspective prioritizes uncertainty quantification and statistical rigor essential for scientific inference in astronomy. The textbook progresses from probability theory and Bayesian inference through supervised learning including linear regression with measurement uncertainties, logistic regression, and classification. Unsupervised learning topics cover Principal Component Analysis and clustering methods. We then introduce computational techniques through sampling and Markov Chain Monte Carlo, followed by Gaussian Processes as probabilistic nonparametric methods and neural networks within the broader statistical context. Our theory-focused pedagogical approach derives each method from first principles with complete mathematical development, emphasizing statistical insight and complementing with astronomical applications. We prioritize understanding why algorithms work, when they are appropriate, and how they connect to broader statistical principles. The treatment builds toward modern techniques including neural networks through a solid foundation in classical methods and their theoretical underpinnings. This foundation enables thoughtful application of these methods to astronomical research, ensuring proper consideration of assumptions, limitations, and uncertainty propagation essential for advancing astronomical knowledge in the era of large astronomical surveys.",2025-06-13 21:17:50+00:00,http://arxiv.org/abs/2506.12230v1
2408.00050v1,['Seok-Ju Hahn'],2024-07-31 16:32:34+00:00,https://arxiv.org/pdf/2408.00050v1,Machine Learning,"['Machine Learning', 'Distributed, Parallel, and Cluster Computing', 'Machine Learning']",Algorithms for Collaborative Machine Learning under Statistical Heterogeneity,"Learning from distributed data without accessing them is undoubtedly a challenging and non-trivial task. Nevertheless, the necessity for distributed training of a statistical model has been increasing, due to the privacy concerns of local data owners and the cost in centralizing the massively distributed data. Federated learning (FL) is currently the de facto standard of training a machine learning model across heterogeneous data owners, without leaving the raw data out of local silos. Nevertheless, several challenges must be addressed in order for FL to be more practical in reality. Among these challenges, the statistical heterogeneity problem is the most significant and requires immediate attention. From the main objective of FL, three major factors can be considered as starting points -- \textit{parameter}, textit{mixing coefficient}, and \textit{local data distributions}. In alignment with the components, this dissertation is organized into three parts. In Chapter II, a novel personalization method, \texttt{SuPerFed}, inspired by the mode-connectivity is introduced. In Chapter III, an adaptive decision-making algorithm, \texttt{AAggFF}, is introduced for inducing uniform performance distributions in participating clients, which is realized by online convex optimization framework. Finally, in Chapter IV, a collaborative synthetic data generation method, \texttt{FedEvg}, is introduced, leveraging the flexibility and compositionality of an energy-based modeling approach. Taken together, all of these approaches provide practical solutions to mitigate the statistical heterogeneity problem in data-decentralized settings, paving the way for distributed systems and applications using collaborative machine learning methods.",2024-07-31 16:32:34+00:00,http://arxiv.org/abs/2408.00050v1
2307.14285v1,"['Kameron B. Kinast', 'Ernest Fokoué']",2023-07-26 16:38:32+00:00,https://arxiv.org/pdf/2307.14285v1,Applications,"['Applications', 'Machine Learning']",Emerging Statistical Machine Learning Techniques for Extreme Temperature Forecasting in U.S. Cities,"In this paper, we present a comprehensive analysis of extreme temperature patterns using emerging statistical machine learning techniques. Our research focuses on exploring and comparing the effectiveness of various statistical models for climate time series forecasting. The models considered include Auto-Regressive Integrated Moving Average, Exponential Smoothing, Multilayer Perceptrons, and Gaussian Processes. We apply these methods to climate time series data from five most populated U.S. cities, utilizing Python and Julia to demonstrate the role of statistical computing in understanding climate change and its impacts. Our findings highlight the differences between the statistical methods and identify Multilayer Perceptrons as the most effective approach. Additionally, we project extreme temperatures using this best-performing method, up to 2030, and examine whether the temperature changes are greater than zero, thereby testing a hypothesis.",2023-07-26 16:38:32+00:00,http://arxiv.org/abs/2307.14285v1
2402.09328v1,"['Patrick Oliver Schenk', 'Christoph Kern']",2024-02-14 17:18:03+00:00,https://arxiv.org/pdf/2402.09328v1,Machine Learning,"['Machine Learning', 'Machine Learning', 'Methodology']",Connecting Algorithmic Fairness to Quality Dimensions in Machine Learning in Official Statistics and Survey Production,"National Statistical Organizations (NSOs) increasingly draw on Machine Learning (ML) to improve the timeliness and cost-effectiveness of their products. When introducing ML solutions, NSOs must ensure that high standards with respect to robustness, reproducibility, and accuracy are upheld as codified, e.g., in the Quality Framework for Statistical Algorithms (QF4SA; Yung et al. 2022). At the same time, a growing body of research focuses on fairness as a pre-condition of a safe deployment of ML to prevent disparate social impacts in practice. However, fairness has not yet been explicitly discussed as a quality aspect in the context of the application of ML at NSOs. We employ Yung et al. (2022)'s QF4SA quality framework and present a mapping of its quality dimensions to algorithmic fairness. We thereby extend the QF4SA framework in several ways: we argue for fairness as its own quality dimension, we investigate the interaction of fairness with other dimensions, and we explicitly address data, both on its own and its interaction with applied methodology. In parallel with empirical illustrations, we show how our mapping can contribute to methodology in the domains of official statistics, algorithmic fairness, and trustworthy machine learning.",2024-02-14 17:18:03+00:00,http://arxiv.org/abs/2402.09328v1
2511.04903v1,"['Dhrubajyoti Ghosh', 'Samhita Pal']",2025-11-07 01:05:12+00:00,https://arxiv.org/pdf/2511.04903v1,Other Statistics,['Other Statistics'],Efficacy Analysis in Clinical Trials: A Comprehensive Review of Statistical and Machine Learning Approaches,"Efficacy testing is a cornerstone of clinical trials, ensuring that medical interventions achieve their intended therapeutic effects. Over the decades, a wide range of statistical methodologies have been developed to address the complexities of clinical trial data, including parametric, nonparametric, Bayesian, and machine learning approaches. Parametric methods, such as t-tests, ANOVA, and LMMs, have traditionally been the foundation of efficacy testing due to their efficiency under well-defined assumptions. Nonparametric techniques, including the Friedman test, Brunner-Munzel test, and modern extensions like nparLD, have emerged as robust alternatives, particularly for skewed, ordinal, or non-normal data. Bayesian methodologies have enabled the incorporation of prior information and uncertainty quantification, while machine learning techniques, such as deep learning and reinforcement learning, are revolutionizing trial designs and outcome predictions. Despite these advancements, significant gaps remain, including challenges in handling high-dimensional data, missingness, and ensuring equitable efficacy testing across diverse populations. This review provides a comprehensive overview of these statistical methods, highlighting their applications, strengths, limitations, and future directions. By bridging traditional statistical frameworks with modern computational techniques, the field can continue to advance toward more reliable and personalized clinical trial methodologies.",2025-11-07 01:05:12+00:00,http://arxiv.org/abs/2511.04903v1
2411.19908v7,"['Jessica Gronsbell', 'Jianhui Gao', 'Zachary R. McCaw', 'Yaqi Shi', 'David Cheng']",2026-01-19 17:46:17+00:00,https://arxiv.org/pdf/2411.19908v7,Machine Learning,"['Machine Learning', 'Machine Learning']",Another look at statistical inference with machine learning-imputed data,"From structural biology to epidemiology, predictions from machine learning (ML) models increasingly complement costly gold-standard data, enabling faster, more affordable, and scalable scientific inquiry. In response, prediction-based (PB) inference has emerged to support statistical analysis that combines a large volume of predicted data with a small amount of gold-standard data. The goals of PB inference are twofold: (i) to mitigate bias arising from prediction error and (ii) to improve efficiency relative to classical inference based solely on gold-standard data. While early PB inference methods primarily focused on bias mitigation, improving efficiency remains an active area of research. Motivated by connections between PB inference and longstanding problems in statistics and related fields, we draw on the two-phase sampling literature to introduce an approach for Z-estimation with ML-imputed outcomes that is guaranteed to match or exceed the efficiency of classical inference, regardless of prediction quality. We demonstrate the utility of our approach through theoretical and numerical analyses as well as an application to UK Biobank data. We further establish new connections between existing PB inference approaches and foundational and contemporary statistical methods.",2024-11-29 18:12:50+00:00,http://arxiv.org/abs/2411.19908v7
2406.10234v3,['Sumio Watanabe'],2025-03-26 02:32:59+00:00,https://arxiv.org/pdf/2406.10234v3,Statistical Mechanics,"['Statistical Mechanics', 'Machine Learning', 'Statistics Theory', 'Machine Learning']",Review and Prospect of Algebraic Research in Equivalent Framework between Statistical Mechanics and Machine Learning Theory,"Mathematical equivalence between statistical mechanics and machine learning theory has been known since the 20th century, and research based on this equivalence has provided novel methodologies in both theoretical physics and statistical learning theory. It is well known that algebraic approaches in statistical mechanics such as operator algebra enable us to analyze phase transition phenomena mathematically. In this paper, we review and prospect algebraic research in machine learning theory for theoretical physicists who are interested in artificial intelligence.
  If a learning machine has a hierarchical structure or latent variables, then the random Hamiltonian cannot be expressed by any quadratic perturbation because it has singularities. To study an equilibrium state defined by such a singular random Hamiltonian, algebraic approaches are necessary to derive the asymptotic form of the free energy and the generalization error.
  We also introduce the most recent advance: the theoretical foundation for the alignment of artificial intelligence is now being constructed based on algebraic learning theory.
  This paper is devoted to the memory of Professor Huzihiro Araki who is a pioneering founder of algebraic research in both statistical mechanics and quantum field theory.",2024-05-31 11:04:13+00:00,http://arxiv.org/abs/2406.10234v3
2402.15213v3,"['Juan M Gorriz', 'J. Ramirez', 'F. Segovia', 'F. J. Martinez-Murcia', 'C. Jiménez-Mesa', 'J. Suckling']",2024-11-09 09:49:57+00:00,https://arxiv.org/pdf/2402.15213v3,Machine Learning,"['Machine Learning', 'Machine Learning', 'Statistics Theory', 'Computation']",Statistical Agnostic Regression: a machine learning method to validate regression models,"Regression analysis is a central topic in statistical modeling, aimed at estimating the relationships between a dependent variable, commonly referred to as the response variable, and one or more independent variables, i.e., explanatory variables. Linear regression is by far the most popular method for performing this task in various fields of research, such as data integration and predictive modeling when combining information from multiple sources. Classical methods for solving linear regression problems, such as Ordinary Least Squares (OLS), Ridge, or Lasso regressions, often form the foundation for more advanced machine learning (ML) techniques, which have been successfully applied, though without a formal definition of statistical significance. At most, permutation or analyses based on empirical measures (e.g., residuals or accuracy) have been conducted, leveraging the greater sensitivity of ML estimations for detection. In this paper, we introduce Statistical Agnostic Regression (SAR) for evaluating the statistical significance of ML-based linear regression models. This is achieved by analyzing concentration inequalities of the actual risk (expected loss) and considering the worst-case scenario. To this end, we define a threshold that ensures there is sufficient evidence, with a probability of at least $1-η$, to conclude the existence of a linear relationship in the population between the explanatory (feature) and the response (label) variables. Simulations demonstrate the ability of the proposed agnostic (non-parametric) test to provide an analysis of variance similar to the classical multivariate $F$-test for the slope parameter, without relying on the underlying assumptions of classical methods. Moreover, the residuals computed from this method represent a trade-off between those obtained from ML approaches and the classical OLS.",2024-02-23 09:19:26+00:00,http://arxiv.org/abs/2402.15213v3
2502.05363v1,"['Audrey Renson', 'Lina Montoya', 'Dana E. Goin', 'Iván Díaz', 'Rachael K. Ross']",2025-02-07 22:28:25+00:00,https://arxiv.org/pdf/2502.05363v1,Methodology,"['Methodology', 'Applications']",Pulling back the curtain: the road from statistical estimand to machine-learning based estimator for epidemiologists (no wizard required),"Epidemiologists increasingly use causal inference methods that rely on machine learning, as these approaches can relax unnecessary model specification assumptions. While deriving and studying asymptotic properties of such estimators is a task usually associated with statisticians, it is useful for epidemiologists to understand the steps involved, as epidemiologists are often at the forefront of defining important new research questions and translating them into new parameters to be estimated. In this paper, our goal was to provide a relatively accessible guide through the process of (i) deriving an estimator based on the so-called efficient influence function (which we define and explain), and (ii) showing such an estimator's ability to validly incorporate machine learning, by demonstrating the so-called rate double robustness property. The derivations in this paper rely mainly on algebra and some foundational results from statistical inference, which are explained.",2025-02-07 22:28:25+00:00,http://arxiv.org/abs/2502.05363v1
2501.04234v1,"['Rachel Longjohn', 'Giri Gopalan', 'Emily Casleton']",2025-01-08 02:17:34+00:00,https://arxiv.org/pdf/2501.04234v1,Machine Learning,"['Machine Learning', 'Machine Learning', 'Applications']",Statistical Uncertainty Quantification for Aggregate Performance Metrics in Machine Learning Benchmarks,"Modern artificial intelligence is supported by machine learning models (e.g., foundation models) that are pretrained on a massive data corpus and then adapted to solve a variety of downstream tasks. To summarize performance across multiple tasks, evaluation metrics are often aggregated into a summary metric, e.g., average accuracy across 10 question-answering tasks. When aggregating evaluation metrics, it is useful to incorporate uncertainty in the aggregate metric in order to gain a more realistic understanding of model performance. Our objective in this work is to demonstrate how statistical methodology can be used for quantifying uncertainty in metrics that have been aggregated across multiple tasks. The methods we emphasize are bootstrapping, Bayesian hierarchical (i.e., multilevel) modeling, and the visualization of task weightings that consider standard errors. These techniques reveal insights such as the dominance of a specific model for certain types of tasks despite an overall poor performance. We use a popular ML benchmark, the Visual Task Adaptation Benchmark (VTAB), to demonstrate the usefulness of our approaches.",2025-01-08 02:17:34+00:00,http://arxiv.org/abs/2501.04234v1
2407.05520v1,"['Jinsook Kim', 'Jinho Kang']",2024-07-07 23:57:10+00:00,https://arxiv.org/pdf/2407.05520v1,Machine Learning,"['Machine Learning', 'Machine Learning']",A Theory of Machine Learning,"We critically review three major theories of machine learning and provide a new theory according to which machines learn a function when the machines successfully compute it. We show that this theory challenges common assumptions in the statistical and the computational learning theories, for it implies that learning true probabilities is equivalent neither to obtaining a correct calculation of the true probabilities nor to obtaining an almost-sure convergence to them. We also briefly discuss some case studies from natural language processing and macroeconomics from the perspective of the new theory.",2024-07-07 23:57:10+00:00,http://arxiv.org/abs/2407.05520v1
2509.11532v1,"['Davide La Vecchia', 'Hang Liu']",2025-09-15 02:49:04+00:00,https://arxiv.org/pdf/2509.11532v1,Machine Learning,"['Machine Learning', 'Machine Learning']",E-ROBOT: a dimension-free method for robust statistics and machine learning via Schrödinger bridge,"We propose the Entropic-regularized Robust Optimal Transport (E-ROBOT) framework, a novel method that combines the robustness of ROBOT with the computational and statistical benefits of entropic regularization. We show that, rooted in the Schrödinger bridge problem theory, E-ROBOT defines the robust Sinkhorn divergence $\overline{W}_{\varepsilon,λ}$, where the parameter $λ$ controls robustness and $\varepsilon$ governs the regularization strength. Letting $n\in \mathbb{N}$ denote the sample size, a central theoretical contribution is establishing that the sample complexity of $\overline{W}_{\varepsilon,λ}$ is $\mathcal{O}(n^{-1/2})$, thereby avoiding the curse of dimensionality that plagues standard ROBOT. This dimension-free property unlocks the use of $\overline{W}_{\varepsilon,λ}$ as a loss function in large-dimensional statistical and machine learning tasks. With this regard, we demonstrate its utility through four applications: goodness-of-fit testing; computation of barycenters for corrupted 2D and 3D shapes; definition of gradient flows; and image colour transfer. From the computation standpoint, a perk of our novel method is that it can be easily implemented by modifying existing (\texttt{Python}) routines. From the theoretical standpoint, our work opens the door to many research directions in statistics and machine learning: we discuss some of them.",2025-09-15 02:49:04+00:00,http://arxiv.org/abs/2509.11532v1
2412.06087v1,"['Zhuofan Li', 'Corey M. Abramson']",2024-12-08 22:28:05+00:00,https://arxiv.org/pdf/2412.06087v1,Machine Learning,"['Machine Learning', 'Artificial Intelligence', 'Computers and Society', 'Methodology']",Ethnography and Machine Learning: Synergies and New Directions,"Ethnography (social scientific methods that illuminate how people understand, navigate and shape the real world contexts in which they live their lives) and machine learning (computational techniques that use big data and statistical learning models to perform quantifiable tasks) are each core to contemporary social science. Yet these tools have remained largely separate in practice. This chapter draws on a growing body of scholarship that argues that ethnography and machine learning can be usefully combined, particularly for large comparative studies. Specifically, this paper (a) explains the value (and challenges) of using machine learning alongside qualitative field research for certain types of projects, (b) discusses recent methodological trends to this effect, (c) provides examples that illustrate workflow drawn from several large projects, and (d) concludes with a roadmap for enabling productive coevolution of field methods and machine learning.",2024-12-08 22:28:05+00:00,http://arxiv.org/abs/2412.06087v1
2401.11351v2,"['Yunfei Wang', 'Junyu Liu']",2024-03-31 00:32:13+00:00,https://arxiv.org/pdf/2401.11351v2,Quantum Physics,"['Quantum Physics', 'Artificial Intelligence', 'Machine Learning', 'Machine Learning']",A comprehensive review of Quantum Machine Learning: from NISQ to Fault Tolerance,"Quantum machine learning, which involves running machine learning algorithms on quantum devices, has garnered significant attention in both academic and business circles. In this paper, we offer a comprehensive and unbiased review of the various concepts that have emerged in the field of quantum machine learning. This includes techniques used in Noisy Intermediate-Scale Quantum (NISQ) technologies and approaches for algorithms compatible with fault-tolerant quantum computing hardware. Our review covers fundamental concepts, algorithms, and the statistical learning theory pertinent to quantum machine learning.",2024-01-21 00:19:16+00:00,http://arxiv.org/abs/2401.11351v2
