arxiv_id,authors,updated,pdf_link,main_category,categories,title,abstract,published,link
2507.10145v1,"['Ryohei Fukuma', 'Yoshinobu Kawahara', 'Okito Yamashita', 'Kei Majima', 'Haruhiko Kishima', 'Takufumi Yanagisawa']",2025-07-14 10:44:23+00:00,https://arxiv.org/pdf/2507.10145v1,Signal Processing,"['Signal Processing', 'Neurons and Cognition']",Intrinsic frequency distribution characterises neural dynamics,"Decomposing multivariate time series with certain basic dynamics is crucial for understanding, predicting and controlling nonlinear spatiotemporally dynamic systems such as the brain. Dynamic mode decomposition (DMD) is a method for decomposing nonlinear spatiotemporal dynamics into several basic dynamics (dynamic modes; DMs) with intrinsic frequencies and decay rates. In particular, unlike Fourier transform-based methods, which are used to decompose a single-channel signal into the amplitudes of sinusoidal waves with discrete frequencies at a regular interval, DMD can derive the intrinsic frequencies of a multichannel signal on the basis of the available data; furthermore, it can capture nonstationary components such as alternations between states with different intrinsic frequencies. Here, we propose the use of the distribution of intrinsic frequencies derived from DMDs (DM frequencies) to characterise neural activities. The distributions of DM frequencies in the electroencephalograms of healthy subjects and patients with dementia or Parkinson's disease in a resting state were evaluated. By using the distributions, these patients were distinguished from healthy subjects with significantly greater accuracy than when using amplitude spectra derived by discrete Fourier transform. This finding suggests that the distribution of DM frequencies exhibits distinct behaviour from amplitude spectra, and therefore, the distribution may serve as a new biomarker by characterising the nonlinear spatiotemporal dynamics of electrophysiological signals.",2025-07-14 10:44:23+00:00,http://arxiv.org/abs/2507.10145v1
2308.11567v2,"['Arthur Pellegrino', 'N Alex Cayco-Gajic', 'Angus Chadwick']",2023-11-04 11:47:43+00:00,https://arxiv.org/pdf/2308.11567v2,Neurons and Cognition,"['Neurons and Cognition', 'Machine Learning', 'Neural and Evolutionary Computing', 'Dynamical Systems', 'Machine Learning']",Low Tensor Rank Learning of Neural Dynamics,"Learning relies on coordinated synaptic changes in recurrently connected populations of neurons. Therefore, understanding the collective evolution of synaptic connectivity over learning is a key challenge in neuroscience and machine learning. In particular, recent work has shown that the weight matrices of task-trained RNNs are typically low rank, but how this low rank structure unfolds over learning is unknown. To address this, we investigate the rank of the 3-tensor formed by the weight matrices throughout learning. By fitting RNNs of varying rank to large-scale neural recordings during a motor learning task, we find that the inferred weights are low-tensor-rank and therefore evolve over a fixed low-dimensional subspace throughout the entire course of learning. We next validate the observation of low-tensor-rank learning on an RNN trained to solve the same task. Finally, we present a set of mathematical results bounding the matrix and tensor ranks of gradient descent learning dynamics which show that low-tensor-rank weights emerge naturally in RNNs trained to solve low-dimensional tasks. Taken together, our findings provide insight on the evolution of population connectivity over learning in both biological and artificial neural networks, and enable reverse engineering of learning-induced changes in recurrent dynamics from large-scale neural recordings.",2023-08-22 17:08:47+00:00,http://arxiv.org/abs/2308.11567v2
2411.18498v1,"['Nicolas Coucke', 'Mary Katherine Heinrich', 'Axel Cleeremans', 'Marco Dorigo', 'Guillaume Dumas']",2024-11-27 16:38:57+00:00,https://arxiv.org/pdf/2411.18498v1,Multiagent Systems,"['Multiagent Systems', 'Neurons and Cognition']",Collective decision making by embodied neural agents,"Collective decision making using simple social interactions has been studied in many types of multi-agent systems, including robot swarms and human social networks. However, existing multi-agent studies have rarely modeled the neural dynamics that underlie sensorimotor coordination in embodied biological agents. In this study, we investigated collective decisions that resulted from sensorimotor coordination among agents with simple neural dynamics. We equipped our agents with a model of minimal neural dynamics based on the coordination dynamics framework, and embedded them in an environment with a stimulus gradient. In our single-agent setup, the decision between two stimulus sources depends solely on the coordination of the agent's neural dynamics with its environment. In our multi-agent setup, that same decision also depends on the sensorimotor coordination between agents, via their simple social interactions. Our results show that the success of collective decisions depended on a balance of intra-agent, inter-agent, and agent-environment coupling, and we use these results to identify the influences of environmental factors on decision difficulty. More generally, our results demonstrate the impact of intra- and inter-brain coordination dynamics on collective behavior, can contribute to existing knowledge on the functional role of inter-agent synchrony, and are relevant to ongoing developments in neuro-AI and self-organized multi-agent systems.",2024-11-27 16:38:57+00:00,http://arxiv.org/abs/2411.18498v1
2506.23013v2,"['Sungwoo Ahn', 'Leonid L Rubchinsky', 'Evie A Malaia']",2025-07-11 19:50:40+00:00,https://arxiv.org/pdf/2506.23013v2,Neurons and Cognition,['Neurons and Cognition'],Distinct Modes of Functional Neural Organization in Autism: Insights from Dynamical Systems Analysis of Resting-State EEG,"While differences in patterns of functional connectivity and neural synchronization have been reported between individuals on the autism spectrum and neurotypical peers at various age stages, these differences appear to be subtle and may not be captured by typical quantitative measures of EEG. We used the dynamical systems approach to analyze resting-state EEG to investigate fine-grained spatiotemporal organization of brain networks in autistic and neurotypical young adults. While power spectra showed minimal group differences, autistic participants exhibited higher Lyapunov exponents (indicating less stable neural dynamics), weaker phase synchronization, and lower clustering/efficiency of functional networks during eyes-open resting state, suggesting more random and less stably connected neural dynamics in comparison to those of neurotypical peers. Closing the eyes regularized neural dynamics in autistic but not neurotypical participants, with increases in synchrony strength, transient desynchronization patterning, and functional connectivity observed in the autistic group. The results point to the distinct modes of neural dynamics organization likely reflecting cumulative developmental adaptations to sensory inputs that shape both resting-state neural activity and cognitive processing strategies.",2025-06-28 20:54:12+00:00,http://arxiv.org/abs/2506.23013v2
2509.25453v2,"['Vasilii Tiselko', 'Alexander Gorsky', 'Yuri Dabaghian']",2026-01-05 22:30:03+00:00,https://arxiv.org/pdf/2509.25453v2,Neurons and Cognition,['Neurons and Cognition'],"Neural Receptive Fields, Stimulus Space Embedding and Effective Geometry of Scale-Free Networks","Understanding how receptive fields emerge and organize within brain networks and how neural dynamics couple with stimuli space is fundamental to neuroscience. Models often rely on fine-tuning connectivity to match empirical data, which may limit biological plausibility. Here we propose a physiologically grounded alternative where receptive fields and population-level attractor dynamics arise naturally from the effective hyperbolic geometry of scale-free networks. By associating stimulus space with the boundary of a hyperbolic embedding, we simulate neural dynamics using rate-based and spiking models, revealing localized activity patterns that reflect stimulus space structure without synaptic fine-tuning. The resulting receptive fields follow experimentally observed statistics and properties, and their sizes depends on neuron's connectivity degree. The model generalizes across stimuli dimensionalities and various modalities, such as orientation and place selectivity. Experimental analyses of hippocampal place fields recorded on a linear track support these findings. This framework offers a novel organizing principle linking network structure, stimulus space encoding, and neural dynamics, providing insights into receptive field formation across diverse brain areas.",2025-09-29 20:00:21+00:00,http://arxiv.org/abs/2509.25453v2
2305.13388v2,"['Jon Gauthier', 'Roger Levy']",2023-12-05 21:20:16+00:00,https://arxiv.org/pdf/2305.13388v2,Computation and Language,"['Computation and Language', 'Neurons and Cognition']",The neural dynamics of auditory word recognition and integration,"Listeners recognize and integrate words in rapid and noisy everyday speech by combining expectations about upcoming content with incremental sensory evidence. We present a computational model of word recognition which formalizes this perceptual process in Bayesian decision theory. We fit this model to explain scalp EEG signals recorded as subjects passively listened to a fictional story, revealing both the dynamics of the online auditory word recognition process and the neural correlates of the recognition and integration of words.
  The model reveals distinct neural processing of words depending on whether or not they can be quickly recognized. While all words trigger a neural response characteristic of probabilistic integration -- voltage modulations predicted by a word's surprisal in context -- these modulations are amplified for words which require more than roughly 150 ms of input to be recognized. We observe no difference in the latency of these neural responses according to words' recognition times. Our results are consistent with a two-part model of speech comprehension, combining an eager and rapid process of word recognition with a temporally independent process of word integration. However, we also developed alternative models of the scalp EEG signal not incorporating word recognition dynamics which showed similar performance improvements. We discuss potential future modeling steps which may help to separate these hypotheses.",2023-05-22 18:06:32+00:00,http://arxiv.org/abs/2305.13388v2
2411.10047v1,"['Claus Metzner', 'Achim Schilling', 'Andreas Maier', 'Patrick Krauss']",2024-11-15 08:52:12+00:00,https://arxiv.org/pdf/2411.10047v1,Neural and Evolutionary Computing,"['Neural and Evolutionary Computing', 'Neurons and Cognition']",Nonlinear Neural Dynamics and Classification Accuracy in Reservoir Computing,"Reservoir computing - information processing based on untrained recurrent neural networks with random connections - is expected to depend on the nonlinear properties of the neurons and the resulting oscillatory, chaotic, or fixpoint dynamics of the network. However, the required degree of nonlinearity and the range of suitable dynamical regimes for a given task are not fully understood. To clarify these questions, we study the accuracy of a reservoir computer in artificial classification tasks of varying complexity, while tuning the neuron's degree of nonlinearity and the reservoir's dynamical regime. We find that, even for activation functions with extremely reduced nonlinearity, weak recurrent interactions and small input signals, the reservoir is able to compute useful representations, detectable only in higher order principal components, that render complex classificiation tasks linearly separable for the readout layer. When increasing the recurrent coupling, the reservoir develops spontaneous dynamical behavior. Nevertheless, the input-related computations can 'ride on top' of oscillatory or fixpoint attractors without much loss of accuracy, whereas chaotic dynamics reduces task performance more drastically. By tuning the system through the full range of dynamical phases, we find that the accuracy peaks both at the oscillatory/chaotic and at the chaotic/fixpoint phase boundaries, thus supporting the 'edge of chaos' hypothesis. Our results, in particular the robust weakly nonlinear operating regime, may offer new perspectives both for technical and biological neural networks with random connectivity.",2024-11-15 08:52:12+00:00,http://arxiv.org/abs/2411.10047v1
2509.18507v1,"['Mohammad Hosseini', 'Maryam M. Shanechi']",2025-09-23 01:16:23+00:00,https://arxiv.org/pdf/2509.18507v1,Neurons and Cognition,"['Neurons and Cognition', 'Artificial Intelligence', 'Computer Vision and Pattern Recognition', 'Machine Learning']",Dynamical Modeling of Behaviorally Relevant Spatiotemporal Patterns in Neural Imaging Data,"High-dimensional imaging of neural activity, such as widefield calcium and functional ultrasound imaging, provide a rich source of information for understanding the relationship between brain activity and behavior. Accurately modeling neural dynamics in these modalities is crucial for understanding this relationship but is hindered by the high-dimensionality, complex spatiotemporal dependencies, and prevalent behaviorally irrelevant dynamics in these modalities. Existing dynamical models often employ preprocessing steps to obtain low-dimensional representations from neural image modalities. However, this process can discard behaviorally relevant information and miss spatiotemporal structure. We propose SBIND, a novel data-driven deep learning framework to model spatiotemporal dependencies in neural images and disentangle their behaviorally relevant dynamics from other neural dynamics. We validate SBIND on widefield imaging datasets, and show its extension to functional ultrasound imaging, a recent modality whose dynamical modeling has largely remained unexplored. We find that our model effectively identifies both local and long-range spatial dependencies across the brain while also dissociating behaviorally relevant neural dynamics. Doing so, SBIND outperforms existing models in neural-behavioral prediction. Overall, SBIND provides a versatile tool for investigating the neural mechanisms underlying behavior using imaging modalities.",2025-09-23 01:16:23+00:00,http://arxiv.org/abs/2509.18507v1
2209.02592v1,"['L. J. Fosque', 'A. Alipour', 'M. Zare', 'R. V. Williams-Garcia', 'J. M. Beggs', 'G. Ortiz']",2022-09-06 15:47:12+00:00,https://arxiv.org/pdf/2209.02592v1,Neurons and Cognition,"['Neurons and Cognition', 'Soft Condensed Matter', 'Adaptation and Self-Organizing Systems', 'Biological Physics']",Quasicriticality explains variability of human neural dynamics across life span,"Ageing impacts the brain's structural and functional organization and over time leads to various disorders, such as Alzheimer's disease and cognitive impairment. The process also impacts sensory function, bringing about a general slowing in various perceptual and cognitive functions. Here, we analyze the Cambridge Centre for Ageing and Neuroscience (Cam-CAN) resting-state magnetoencephalography (MEG) dataset -- the largest ageing cohort available -- in light of the quasicriticality framework, a novel organizing principle for brain functionality which relates information processing and scaling properties of brain activity to brain connectivity and stimulus. Examination of the data using this framework reveals interesting correlations with age and gender of test subjects. Using simulated data as verification, our results suggest a link between changes to brain connectivity due to ageing, and increased vulnerability to distraction from irrelevant information. Our findings suggest a platform to develop biomarkers of neurological health.",2022-09-06 15:47:12+00:00,http://arxiv.org/abs/2209.02592v1
2511.02063v1,"['Dale Zhou', 'Danielle Cosme', 'Yoona Kang', 'Ovidia Stanoi', 'David M. Lydon-Staley', 'Peter J. Mucha', 'Emily B. Falk', 'Kevin N. Ochsner', 'Dani S. Bassett']",2025-11-03 21:00:03+00:00,https://arxiv.org/pdf/2511.02063v1,Neurons and Cognition,['Neurons and Cognition'],Neural dynamics of cognitive control: Current tensions and future promise,"Cognitive control is a suite of processes that helps individuals pursue goals despite resistance or uncertainty about what to do. Although cognitive control has been extensively studied as a dynamic feedback loop of perception, valuation, and action, it remains incompletely understood as a cohesive dynamic and distributed neural process. Here, we critically examine the history of and advances in the study of cognitive control, including how metaphors and cultural norms of power, morality, and rationality are intertwined with definitions of control, to consider holistically how different models explain which brain regions act as controllers. Controllers, the source of top-down signals, are typically localized in regions whose neural activations implement elementary component processes of control, including conflict monitoring and behavioral inhibition. Top-down signals from these regions guide the activation of other task-specific regions, biasing them towards task-specific activity patterns. A relatively new approach, network control theory, has roots in dynamical systems theory and systems engineering. This approach can mathematically show that controllers are regions with strongly nested and recurrent anatomical connectivity that efficiently propagate top-down signals, and precisely estimate the amount, location, and timing of signaling required to bias global activity to task-specific patterns. The theory converges with prior evidence, offers new mathematical tools and intuitions for understanding control loops across levels of analysis, and naturally produces graded predictions of control across brain regions and modules of psychological function that have been unconsidered or marginalized. We describe how prior approaches converge and diverge, noting directions for future integration to improve understanding of how the brain instantiates cognitive control.",2025-11-03 21:00:03+00:00,http://arxiv.org/abs/2511.02063v1
2412.12112v3,"['Ahmed ElGazzar', 'Marcel van Gerven']",2026-02-08 07:58:45+00:00,https://arxiv.org/pdf/2412.12112v3,Neurons and Cognition,"['Neurons and Cognition', 'Machine Learning']",Generative Modeling of Neural Dynamics via Latent Stochastic Differential Equations,"We propose a probabilistic framework for developing computational models of biological neural systems. In this framework, physiological recordings are viewed as discrete-time partial observations of an underlying continuous-time stochastic dynamical system which implements computations through its state evolution. To model this dynamical system, we employ a system of coupled stochastic differential equations with differentiable drift and diffusion functions and use variational inference to infer its states and parameters. This formulation enables seamless integration of existing mathematical models in the literature, neural networks, or a hybrid of both to learn and compare different models. We demonstrate this in our framework by developing a generative model that combines coupled oscillators with neural networks to capture latent population dynamics from single-cell recordings. Evaluation across three neuroscience datasets spanning different species, brain regions, and behavioral tasks show that these hybrid models achieve competitive performance in predicting stimulus-evoked neural and behavioral responses compared to sophisticated black-box approaches while requiring an order of magnitude fewer parameters, providing uncertainty estimates, and offering a natural language for interpretation.",2024-12-01 09:36:03+00:00,http://arxiv.org/abs/2412.12112v3
2408.03330v3,"['Amber Hu', 'David Zoltowski', 'Aditya Nair', 'David Anderson', 'Lea Duncker', 'Scott Linderman']",2025-01-13 00:43:34+00:00,https://arxiv.org/pdf/2408.03330v3,Neurons and Cognition,"['Neurons and Cognition', 'Machine Learning', 'Machine Learning']",Modeling Latent Neural Dynamics with Gaussian Process Switching Linear Dynamical Systems,"Understanding how the collective activity of neural populations relates to computation and ultimately behavior is a key goal in neuroscience. To this end, statistical methods which describe high-dimensional neural time series in terms of low-dimensional latent dynamics have played a fundamental role in characterizing neural systems. Yet, what constitutes a successful method involves two opposing criteria: (1) methods should be expressive enough to capture complex nonlinear dynamics, and (2) they should maintain a notion of interpretability often only warranted by simpler linear models. In this paper, we develop an approach that balances these two objectives: the Gaussian Process Switching Linear Dynamical System (gpSLDS). Our method builds on previous work modeling the latent state evolution via a stochastic differential equation whose nonlinear dynamics are described by a Gaussian process (GP-SDEs). We propose a novel kernel function which enforces smoothly interpolated locally linear dynamics, and therefore expresses flexible -- yet interpretable -- dynamics akin to those of recurrent switching linear dynamical systems (rSLDS). Our approach resolves key limitations of the rSLDS such as artifactual oscillations in dynamics near discrete state boundaries, while also providing posterior uncertainty estimates of the dynamics. To fit our models, we leverage a modified learning objective which improves the estimation accuracy of kernel hyperparameters compared to previous GP-SDE fitting approaches. We apply our method to synthetic data and data recorded in two neuroscience experiments and demonstrate favorable performance in comparison to the rSLDS.",2024-07-19 15:32:15+00:00,http://arxiv.org/abs/2408.03330v3
