arxiv_id,authors,updated,pdf_link,main_category,categories,title,abstract,published,link
2407.11087v3,"['Zhiwen Yang', 'Jiayin Li', 'Hui Zhang', 'Dan Zhao', 'Bingzheng Wei', 'Yan Xu']",2025-01-06 15:27:33+00:00,https://arxiv.org/pdf/2407.11087v3,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",Restore-RWKV: Efficient and Effective Medical Image Restoration with RWKV,"Transformers have revolutionized medical image restoration, but the quadratic complexity still poses limitations for their application to high-resolution medical images. The recent advent of the Receptance Weighted Key Value (RWKV) model in the natural language processing field has attracted much attention due to its ability to process long sequences efficiently. To leverage its advanced design, we propose Restore-RWKV, the first RWKV-based model for medical image restoration. Since the original RWKV model is designed for 1D sequences, we make two necessary modifications for modeling spatial relations in 2D medical images. First, we present a recurrent WKV (Re-WKV) attention mechanism that captures global dependencies with linear computational complexity. Re-WKV incorporates bidirectional attention as basic for a global receptive field and recurrent attention to effectively model 2D dependencies from various scan directions. Second, we develop an omnidirectional token shift (Omni-Shift) layer that enhances local dependencies by shifting tokens from all directions and across a wide context range. These adaptations make the proposed Restore-RWKV an efficient and effective model for medical image restoration. Even a lightweight variant of Restore-RWKV, with only 1.16 million parameters, achieves comparable or even superior results compared to existing state-of-the-art (SOTA) methods. Extensive experiments demonstrate that the resulting Restore-RWKV achieves SOTA performance across a range of medical image restoration tasks, including PET image synthesis, CT image denoising, MRI image super-resolution, and all-in-one medical image restoration. Code is available at: https://github.com/Yaziwel/Restore-RWKV.",2024-07-14 12:22:05+00:00,http://arxiv.org/abs/2407.11087v3
2411.02745v1,"['Rina Bao', 'Erfan Darzi', 'Sheng He', 'Chuan-Heng Hsiao', 'Mohammad Arafat Hussain', 'Jingpeng Li', 'Atle Bjornerud', 'Ellen Grant', 'Yangming Ou']",2024-11-05 02:31:49+00:00,https://arxiv.org/pdf/2411.02745v1,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",Foundation AI Model for Medical Image Segmentation,"Foundation models refer to artificial intelligence (AI) models that are trained on massive amounts of data and demonstrate broad generalizability across various tasks with high accuracy. These models offer versatile, one-for-many or one-for-all solutions, eliminating the need for developing task-specific AI models. Examples of such foundation models include the Chat Generative Pre-trained Transformer (ChatGPT) and the Segment Anything Model (SAM). These models have been trained on millions to billions of samples and have shown wide-ranging and accurate applications in numerous tasks such as text processing (using ChatGPT) and natural image segmentation (using SAM). In medical image segmentation - finding target regions in medical images - there is a growing need for these one-for-many or one-for-all foundation models. Such models could obviate the need to develop thousands of task-specific AI models, which is currently standard practice in the field. They can also be adapted to tasks with datasets too small for effective training. We discuss two paths to achieve foundation models for medical image segmentation and comment on progress, challenges, and opportunities. One path is to adapt or fine-tune existing models, originally developed for natural images, for use with medical images. The second path entails building models from scratch, exclusively training on medical images.",2024-11-05 02:31:49+00:00,http://arxiv.org/abs/2411.02745v1
2308.10488v1,"['Pranav Singh', 'Luoyao Chen', 'Mei Chen', 'Jinqian Pan', 'Raviteja Chukkapalli', 'Shravan Chaudhari', 'Jacopo Cirrone']",2023-08-21 06:09:00+00:00,https://arxiv.org/pdf/2308.10488v1,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",Enhancing Medical Image Segmentation: Optimizing Cross-Entropy Weights and Post-Processing with Autoencoders,"The task of medical image segmentation presents unique challenges, necessitating both localized and holistic semantic understanding to accurately delineate areas of interest, such as critical tissues or aberrant features. This complexity is heightened in medical image segmentation due to the high degree of inter-class similarities, intra-class variations, and possible image obfuscation. The segmentation task further diversifies when considering the study of histopathology slides for autoimmune diseases like dermatomyositis. The analysis of cell inflammation and interaction in these cases has been less studied due to constraints in data acquisition pipelines. Despite the progressive strides in medical science, we lack a comprehensive collection of autoimmune diseases. As autoimmune diseases globally escalate in prevalence and exhibit associations with COVID-19, their study becomes increasingly essential. While there is existing research that integrates artificial intelligence in the analysis of various autoimmune diseases, the exploration of dermatomyositis remains relatively underrepresented. In this paper, we present a deep-learning approach tailored for Medical image segmentation. Our proposed method outperforms the current state-of-the-art techniques by an average of 12.26% for U-Net and 12.04% for U-Net++ across the ResNet family of encoders on the dermatomyositis dataset. Furthermore, we probe the importance of optimizing loss function weights and benchmark our methodology on three challenging medical image segmentation tasks",2023-08-21 06:09:00+00:00,http://arxiv.org/abs/2308.10488v1
2412.20709v1,"['Peixin Dai', 'Jingsi Zhang', 'Zhitao Shu']",2024-12-30 04:57:26+00:00,https://arxiv.org/pdf/2412.20709v1,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",Residual Connection Networks in Medical Image Processing: Exploration of ResUnet++ Model Driven by Human Computer Interaction,"Accurate identification and localisation of brain tumours from medical images remain challenging due to tumour variability and structural complexity. Convolutional Neural Networks (CNNs), particularly ResNet and Unet, have made significant progress in medical image processing, offering robust capabilities for image segmentation. However, limited research has explored their integration with human-computer interaction (HCI) to enhance usability, interpretability, and clinical applicability. This paper introduces ResUnet++, an advanced hybrid model combining ResNet and Unet++, designed to improve tumour detection and localisation while fostering seamless interaction between clinicians and medical imaging systems. ResUnet++ integrates residual blocks in both the downsampling and upsampling phases, ensuring critical image features are preserved. By incorporating HCI principles, the model provides intuitive, real-time feedback, enabling clinicians to visualise and interact with tumour localisation results effectively. This fosters informed decision-making and supports workflow efficiency in clinical settings. We evaluated ResUnet++ on the LGG Segmentation Dataset, achieving a Jaccard Loss of 98.17%. The results demonstrate its strong segmentation performance and potential for real-world applications. By bridging advanced medical imaging techniques with HCI, ResUnet++ offers a foundation for developing interactive diagnostic tools, improving clinician trust, decision accuracy, and patient outcomes, and advancing the integration of AI in healthcare workflows.",2024-12-30 04:57:26+00:00,http://arxiv.org/abs/2412.20709v1
2305.03678v3,"['Yichi Zhang', 'Rushi Jiao']",2023-08-11 04:23:29+00:00,https://arxiv.org/pdf/2305.03678v3,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",Towards Segment Anything Model (SAM) for Medical Image Segmentation: A Survey,"Due to the flexibility of prompting, foundation models have become the dominant force in the domains of natural language processing and image generation. With the recent introduction of the Segment Anything Model (SAM), the prompt-driven paradigm has entered the realm of image segmentation, bringing with a range of previously unexplored capabilities. However, it remains unclear whether it can be applicable to medical image segmentation due to the significant differences between natural images and medical images.In this work, we summarize recent efforts to extend the success of SAM to medical image segmentation tasks, including both empirical benchmarking and methodological adaptations, and discuss potential future directions for SAM in medical image segmentation. Although directly applying SAM to medical image segmentation cannot obtain satisfying performance on multi-modal and multi-target medical datasets, many insights are drawn to guide future research to develop foundation models for medical image analysis. To facilitate future research, we maintain an active repository that contains up-to-date paper list and open-source project summary at https://github.com/YichiZhang98/SAM4MIS.",2023-05-05 16:48:45+00:00,http://arxiv.org/abs/2305.03678v3
2403.12852v2,"['Lingting Zhu', 'Noel Codella', 'Dongdong Chen', 'Zhenchao Jin', 'Lu Yuan', 'Lequan Yu']",2024-05-24 07:47:04+00:00,https://arxiv.org/pdf/2403.12852v2,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",Generative Enhancement for 3D Medical Images,"The limited availability of 3D medical image datasets, due to privacy concerns and high collection or annotation costs, poses significant challenges in the field of medical imaging. While a promising alternative is the use of synthesized medical data, there are few solutions for realistic 3D medical image synthesis due to difficulties in backbone design and fewer 3D training samples compared to 2D counterparts. In this paper, we propose GEM-3D, a novel generative approach to the synthesis of 3D medical images and the enhancement of existing datasets using conditional diffusion models. Our method begins with a 2D slice, noted as the informed slice to serve the patient prior, and propagates the generation process using a 3D segmentation mask. By decomposing the 3D medical images into masks and patient prior information, GEM-3D offers a flexible yet effective solution for generating versatile 3D images from existing datasets. GEM-3D can enable dataset enhancement by combining informed slice selection and generation at random positions, along with editable mask volumes to introduce large variations in diffusion sampling. Moreover, as the informed slice contains patient-wise information, GEM-3D can also facilitate counterfactual image synthesis and dataset-level de-enhancement with desired control. Experiments on brain MRI and abdomen CT images demonstrate that GEM-3D is capable of synthesizing high-quality 3D medical images with volumetric consistency, offering a straightforward solution for dataset enhancement during inference. The code is available at https://github.com/HKU-MedAI/GEM-3D.",2024-03-19 15:57:04+00:00,http://arxiv.org/abs/2403.12852v2
2307.00174v1,"['Xianjun Han', 'Qianqian Chen', 'Zhaoyang Xie', 'Xuejun Li', 'Hongyu Yang']",2023-06-30 23:37:16+00:00,https://arxiv.org/pdf/2307.00174v1,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",Multiscale Progressive Text Prompt Network for Medical Image Segmentation,"The accurate segmentation of medical images is a crucial step in obtaining reliable morphological statistics. However, training a deep neural network for this task requires a large amount of labeled data to ensure high-accuracy results. To address this issue, we propose using progressive text prompts as prior knowledge to guide the segmentation process. Our model consists of two stages. In the first stage, we perform contrastive learning on natural images to pretrain a powerful prior prompt encoder (PPE). This PPE leverages text prior prompts to generate multimodality features. In the second stage, medical image and text prior prompts are sent into the PPE inherited from the first stage to achieve the downstream medical image segmentation task. A multiscale feature fusion block (MSFF) combines the features from the PPE to produce multiscale multimodality features. These two progressive features not only bridge the semantic gap but also improve prediction accuracy. Finally, an UpAttention block refines the predicted results by merging the image and text features. This design provides a simple and accurate way to leverage multiscale progressive text prior prompts for medical image segmentation. Compared with using only images, our model achieves high-quality results with low data annotation costs. Moreover, our model not only has excellent reliability and validity on medical images but also performs well on natural images. The experimental results on different image datasets demonstrate that our model is effective and robust for image segmentation.",2023-06-30 23:37:16+00:00,http://arxiv.org/abs/2307.00174v1
2409.03977v3,"['Zhe Xiong', 'Qiaoqiao Ding', 'Xiaoqun Zhang']",2025-07-03 02:25:06+00:00,https://arxiv.org/pdf/2409.03977v3,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition', 'Machine Learning']",Bi-modality medical images synthesis by a bi-directional discrete process matching method,"Recently, medical image synthesis gains more and more popularity, along with the rapid development of generative models. Medical image synthesis aims to generate an unacquired image modality, often from other observed data modalities. Synthesized images can be used for clinical diagnostic assistance, data augmentation for model training and validation or image quality improving. In the meanwhile, the flow-based models are among the successful generative models for the ability of generating realistic and high-quality synthetic images. However, most flow-based models require to calculate flow ordinary different equation (ODE) evolution steps in synthesis process, for which the performances are significantly limited by heavy computation time due to a large number of time iterations. In this paper, we propose a novel flow-based model, namely bi-directional Discrete Process Matching (Bi-DPM) to accomplish the bi-modality image synthesis tasks. Different to other flow matching based models, we propose to utilize both forward and backward ODE flows and enhance the consistency on the intermediate images over a few discrete time steps, resulting in a synthesis process maintaining high-quality generations for both modalities under the guidance of paired data. Our experiments on three datasets of MRI T1/T2 and CT/MRI demonstrate that Bi-DPM outperforms other state-of-the-art flow-based methods for bi-modality image synthesis, delivering higher image quality with accurate anatomical regions.",2024-09-06 01:54:35+00:00,http://arxiv.org/abs/2409.03977v3
2411.14353v2,"['Houze Liu', 'Tong Zhou', 'Yanlin Xiang', 'Aoran Shen', 'Jiacheng Hu', 'Junliang Du']",2024-12-06 01:27:43+00:00,https://arxiv.org/pdf/2411.14353v2,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition', 'Machine Learning']",Enhancing Medical Image Segmentation with Deep Learning and Diffusion Models,"Medical image segmentation is crucial for accurate clinical diagnoses, yet it faces challenges such as low contrast between lesions and normal tissues, unclear boundaries, and high variability across patients. Deep learning has improved segmentation accuracy and efficiency, but it still relies heavily on expert annotations and struggles with the complexities of medical images. The small size of medical image datasets and the high cost of data acquisition further limit the performance of segmentation networks. Diffusion models, with their iterative denoising process, offer a promising alternative for better detail capture in segmentation. However, they face difficulties in accurately segmenting small targets and maintaining the precision of boundary details. This article discusses the importance of medical image segmentation, the limitations of current deep learning approaches, and the potential of diffusion models to address these challenges.",2024-11-21 17:49:15+00:00,http://arxiv.org/abs/2411.14353v2
2512.17515v2,"['Mahsa Lavaei', 'Zahra Abadi', 'Salar Beigzad', 'Alireza Maleki']",2025-12-29 15:13:19+00:00,https://arxiv.org/pdf/2512.17515v2,Image and Video Processing,"['Image and Video Processing', 'Machine Learning']",Resource-efficient medical image classification for edge devices,"Medical image classification is a critical task in healthcare, enabling accurate and timely diagnosis. However, deploying deep learning models on resource-constrained edge devices presents significant challenges due to computational and memory limitations. This research investigates a resource-efficient approach to medical image classification by employing model quantization techniques. Quantization reduces the precision of model parameters and activations, significantly lowering computational overhead and memory requirements without sacrificing classification accuracy. The study focuses on the optimization of quantization-aware training (QAT) and post-training quantization (PTQ) methods tailored for edge devices, analyzing their impact on model performance across medical imaging datasets. Experimental results demonstrate that quantized models achieve substantial reductions in model size and inference latency, enabling real-time processing on edge hardware while maintaining clinically acceptable diagnostic accuracy. This work provides a practical pathway for deploying AI-driven medical diagnostics in remote and resource-limited settings, enhancing the accessibility and scalability of healthcare technologies.",2025-12-19 12:32:57+00:00,http://arxiv.org/abs/2512.17515v2
2309.03493v4,"['Nhat-Tan Bui', 'Dinh-Hieu Hoang', 'Minh-Triet Tran', 'Gianfranco Doretto', 'Donald Adjeroh', 'Brijesh Patel', 'Arabinda Choudhary', 'Ngan Le']",2024-03-05 19:43:00+00:00,https://arxiv.org/pdf/2309.03493v4,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",SAM3D: Segment Anything Model in Volumetric Medical Images,"Image segmentation remains a pivotal component in medical image analysis, aiding in the extraction of critical information for precise diagnostic practices. With the advent of deep learning, automated image segmentation methods have risen to prominence, showcasing exceptional proficiency in processing medical imagery. Motivated by the Segment Anything Model (SAM)-a foundational model renowned for its remarkable precision and robust generalization capabilities in segmenting 2D natural images-we introduce SAM3D, an innovative adaptation tailored for 3D volumetric medical image analysis. Unlike current SAM-based methods that segment volumetric data by converting the volume into separate 2D slices for individual analysis, our SAM3D model processes the entire 3D volume image in a unified approach. Extensive experiments are conducted on multiple medical image datasets to demonstrate that our network attains competitive results compared with other state-of-the-art methods in 3D medical segmentation tasks while being significantly efficient in terms of parameters. Code and checkpoints are available at https://github.com/UARK-AICV/SAM3D.",2023-09-07 06:05:28+00:00,http://arxiv.org/abs/2309.03493v4
2505.21874v1,"['Ruiguo Yu', 'Yiyang Zhang', 'Yuan Tian', 'Yujie Diao', 'Di Jin', 'Witold Pedrycz']",2025-05-28 01:40:10+00:00,https://arxiv.org/pdf/2505.21874v1,Image and Video Processing,"['Image and Video Processing', 'Computer Vision and Pattern Recognition']",MAMBO-NET: Multi-Causal Aware Modeling Backdoor-Intervention Optimization for Medical Image Segmentation Network,"Medical image segmentation methods generally assume that the process from medical image to segmentation is unbiased, and use neural networks to establish conditional probability models to complete the segmentation task. This assumption does not consider confusion factors, which can affect medical images, such as complex anatomical variations and imaging modality limitations. Confusion factors obfuscate the relevance and causality of medical image segmentation, leading to unsatisfactory segmentation results. To address this issue, we propose a multi-causal aware modeling backdoor-intervention optimization (MAMBO-NET) network for medical image segmentation. Drawing insights from causal inference, MAMBO-NET utilizes self-modeling with multi-Gaussian distributions to fit the confusion factors and introduce causal intervention into the segmentation process. Moreover, we design appropriate posterior probability constraints to effectively train the distributions of confusion factors. For the distributions to effectively guide the segmentation and mitigate and eliminate the Impact of confusion factors on the segmentation, we introduce classical backdoor intervention techniques and analyze their feasibility in the segmentation task. To evaluate the effectiveness of our approach, we conducted extensive experiments on five medical image datasets. The results demonstrate that our method significantly reduces the influence of confusion factors, leading to enhanced segmentation accuracy.",2025-05-28 01:40:10+00:00,http://arxiv.org/abs/2505.21874v1
