arxiv_id,authors,updated,pdf_link,main_category,categories,title,abstract,published,link
2507.02247v3,"['Jinlu Li', 'Xing Wu', 'Yanghai Yu']",2025-11-13 03:49:45+00:00,https://arxiv.org/pdf/2507.02247v3,Analysis of PDEs,['Analysis of PDEs'],Ill-posedness and inviscid limit of basic equations of fluid dynamics in Besov spaces,"In this paper, we consider the Cauchy problem to the basic equations of fluid dynamics on the torus. Firstly, we construct a new initial data and provide a simple proof on the ill-posedness of $B^s_{p,\infty}$ solution of the Euler equations and the surface quasi-geostrophic equation, which covers the results obtained by Cheskidov-Shvydkoy \cite{CS} and Misiołek-Yoneda \cite{MY}. Secondly, we prove the failure of the $B^s_{p,\infty}$-convergence in the inviscid limit for both the Navier-Stokes equations and the surface quasi-geostrophic equation.",2025-07-03 02:42:42+00:00,http://arxiv.org/abs/2507.02247v3
2502.11194v2,"['Lorenzo Tomada', 'Moaad Khamlich', 'Federico Pichi', 'Gianluigi Rozza']",2025-11-27 08:59:54+00:00,https://arxiv.org/pdf/2502.11194v2,Numerical Analysis,"['Numerical Analysis', 'Fluid Dynamics']",Sparse Identification for bifurcating phenomena in Computational Fluid Dynamics,"This work investigates model reduction techniques for nonlinear parameterized and time-dependent PDEs, specifically focusing on bifurcating phenomena in Computational Fluid Dynamics (CFD). We develop interpretable and non-intrusive Reduced Order Models (ROMs) capable of capturing dynamics associated with bifurcations by identifying a minimal set of coordinates. Our methodology combines the Sparse Identification of Nonlinear Dynamics (SINDy) method with a deep learning framework based on Autoencoder (AE) architectures. To enhance dimensionality reduction, we integrate a nested Proper Orthogonal Decomposition (POD) with the SINDy-AE architecture, enabling a sparse discovery of system dynamics while maintaining efficiency of the reduced model. We demonstrate our approach via two challenging test cases defined on sudden-expansion channel geometries: a symmetry-breaking bifurcation and a Hopf bifurcation. Starting from a comprehensive analysis of their high-fidelity behavior, i.e. symmetry-breaking phenomena and the rise of unsteady periodic solutions, we validate the accuracy and computational efficiency of our ROMs. The results show successful reconstruction of the bifurcations, accurate prediction of system evolution for unseen parameter values, and significant speed-up compared to full-order methods.",2025-02-16 16:39:47+00:00,http://arxiv.org/abs/2502.11194v2
2402.16455v1,"['Jakub Kudela', 'Ladislav Dobrovsky']",2024-02-26 09:58:36+00:00,https://arxiv.org/pdf/2402.16455v1,Neural and Evolutionary Computing,"['Neural and Evolutionary Computing', 'Artificial Intelligence', 'Optimization and Control']",Performance Comparison of Surrogate-Assisted Evolutionary Algorithms on Computational Fluid Dynamics Problems,"Surrogate-assisted evolutionary algorithms (SAEAs) are recently among the most widely studied methods for their capability to solve expensive real-world optimization problems. However, the development of new methods and benchmarking with other techniques still relies almost exclusively on artificially created problems. In this paper, we use two real-world computational fluid dynamics problems to compare the performance of eleven state-of-the-art single-objective SAEAs. We analyze the performance by investigating the quality and robustness of the obtained solutions and the convergence properties of the selected methods. Our findings suggest that the more recently published methods, as well as the techniques that utilize differential evolution as one of their optimization mechanisms, perform significantly better than the other considered methods.",2024-02-26 09:58:36+00:00,http://arxiv.org/abs/2402.16455v1
2404.19353v1,"['Thomas Saigre', ""Christophe Prud'Homme"", 'Marcela Szopos', 'Vincent Chabannes']",2024-04-30 08:32:27+00:00,https://arxiv.org/pdf/2404.19353v1,Analysis of PDEs,['Analysis of PDEs'],A coupled fluid-dynamics-heat transfer model for 3D simulations of the aqueous humor flow in the human eye,"Understanding human eye behavior involves intricate interactions between physical phenomena such as heat transfer and fluid dynamics. Accurate computational models are vital for comprehending ocular diseases and therapeutic interventions.This work focuses on modeling and simulating aqueous humor flow in the anterior and posterior chambers of the eye, coupled with overall heat transfer.Aqueous humor dynamics regulates intraocular pressure, crucial for understanding conditions like glaucoma.Convective effects from temperature disparities also influence this flow.Extending prior research, this work develops a comprehensive three-dimensional computational model to simulate coupled fluid-dynamic-heat transfer model, thus contributing to the understanding of ocular physiology.",2024-04-30 08:32:27+00:00,http://arxiv.org/abs/2404.19353v1
2410.14575v1,"['Giuseppe Maria Coclite', 'Ingenuin Gasser']",2024-10-18 16:22:48+00:00,https://arxiv.org/pdf/2410.14575v1,Analysis of PDEs,['Analysis of PDEs'],Analysis of an asymptotic thermo fluid-dynamic model for parabolic trough power plants,"Parabolic trough power plants transform solar radiative energy into thermal energy which is then typically used to produce electricity.
  We consider a model derived in \cite{BGSP} to describe parabolic trough power plants. In particular, the thermo-fluid dynamics is studied in a single collector pipe where the solar radiation is concentrated. The model is the result of simplifying assumptions and asymptotic processes on the underlying mass, momentum and energy balance equations. { We show existence of solutions for the model. In addition we study the long-time behaviour and the stationary problem.",2024-10-18 16:22:48+00:00,http://arxiv.org/abs/2410.14575v1
2411.13838v1,['Rômulo Damasclin Chaves dos Santos'],2024-11-21 04:55:14+00:00,https://arxiv.org/pdf/2411.13838v1,Analysis of PDEs,"['Analysis of PDEs', 'Fluid Dynamics']","Mathematical Analysis of Regularity, Bifurcations, and Turbulence in Fluid Dynamics via Sobolev, Besov, and Triebel-Lizorkin Spaces","This article presents a comprehensive mathematical framework for the study of regularity, bifurcations, and turbulence in fluid dynamics, leveraging the power of Sobolev and Besov function spaces. We delve into the detailed definitions, properties, and notations of these spaces, illustrating their relevance in the context of partial differential equations governing fluid flow. The work emphasizes the intricate connections between Sobolev, Besov, and Triebel-Lizorkin spaces, highlighting their interplay in the analysis of fluid systems. We propose new regularity criteria for solutions to the Navier-Stokes equations, based on the interaction of low and high-frequency modes in turbulent regimes. These criteria offer a novel perspective on the conditions under which singularities may form, providing critical insights into the structure of turbulent flows. The article further explores the applications of these function spaces to the analysis of bifurcations in fluid systems, offering a deeper understanding of the mechanisms that lead to complex flow phenomena such as turbulence. Through the development of rigorous theorems and proofs, the paper aims to bridge the gap between abstract mathematical theory and practical fluid dynamics. In particular, the results contribute to ongoing efforts in solving the Navier-Stokes existence and smoothness problem, a key challenge in the field, and have potential implications for the Millennium Prize Problem. The conclusion underscores the significance of these findings, offering a pathway for future research in the analysis of fluid behavior at both small and large scales.",2024-11-21 04:55:14+00:00,http://arxiv.org/abs/2411.13838v1
2305.11148v1,"['Federico Butori', 'Eliseo Luongo']",2023-05-18 17:41:34+00:00,https://arxiv.org/pdf/2305.11148v1,Probability,"['Probability', 'Analysis of PDEs']",Large Deviations Principle for the Inviscid Limit of Fluid Dynamic Systems in 2D Bounded Domains,"Using a weak convergence approach, we establish a Large Deviation Principle (LDP) for the solutions of fluid dynamic systems in two-dimensional bounded domains subjected to no-slip boundary conditions and perturbed by additive noise. Our analysis considers the convergence of both viscosity and noise intensity to zero. Specifically, we focus on three important scenarios: Navier-Stokes equations in a Kato-type regime, Navier-Stokes equations for fluids with circularly symmetric flows and Second-Grade Fluid equations. In all three cases, we demonstrate the validity of the LDP, taking into account the critical topology $C([0,T];L^2).$",2023-05-18 17:41:34+00:00,http://arxiv.org/abs/2305.11148v1
2409.09811v1,"['Yuxuan Liu', 'Jingmin Sun', 'Xinjie He', 'Griffin Pinney', 'Zecheng Zhang', 'Hayden Schaeffer']",2024-09-15 18:20:15+00:00,https://arxiv.org/pdf/2409.09811v1,Machine Learning,"['Machine Learning', 'Numerical Analysis', 'Fluid Dynamics']",PROSE-FD: A Multimodal PDE Foundation Model for Learning Multiple Operators for Forecasting Fluid Dynamics,"We propose PROSE-FD, a zero-shot multimodal PDE foundational model for simultaneous prediction of heterogeneous two-dimensional physical systems related to distinct fluid dynamics settings. These systems include shallow water equations and the Navier-Stokes equations with incompressible and compressible flow, regular and complex geometries, and different buoyancy settings. This work presents a new transformer-based multi-operator learning approach that fuses symbolic information to perform operator-based data prediction, i.e. non-autoregressive. By incorporating multiple modalities in the inputs, the PDE foundation model builds in a pathway for including mathematical descriptions of the physical behavior. We pre-train our foundation model on 6 parametric families of equations collected from 13 datasets, including over 60K trajectories. Our model outperforms popular operator learning, computer vision, and multi-physics models, in benchmark forward prediction tasks. We test our architecture choices with ablation studies.",2024-09-15 18:20:15+00:00,http://arxiv.org/abs/2409.09811v1
2411.16063v5,"['Yadi Cao', 'Yuxuan Liu', 'Liu Yang', 'Rose Yu', 'Hayden Schaeffer', 'Stanley Osher']",2026-01-15 09:58:38+00:00,https://arxiv.org/pdf/2411.16063v5,Machine Learning,"['Machine Learning', 'Numerical Analysis', 'Fluid Dynamics']",VICON: Vision In-Context Operator Networks for Multi-Physics Fluid Dynamics Prediction,"In-Context Operator Networks (ICONs) have demonstrated the ability to learn operators across diverse partial differential equations using few-shot, in-context learning. However, existing ICONs process each spatial point as an individual token, severely limiting computational efficiency when handling dense data in higher spatial dimensions. We propose Vision In-Context Operator Networks (VICON), which integrates vision transformer architectures to efficiently process 2D data through patch-wise operations while preserving ICON's adaptability to multiphysics systems and varying timesteps. Evaluated across three fluid dynamics benchmarks, VICON significantly outperforms state-of-the-art baselines: DPOT and MPP, reducing the averaged last-step rollout error by 37.9% compared to DPOT and 44.7% compared to MPP, while requiring only 72.5% and 34.8% of their respective inference times. VICON naturally supports flexible rollout strategies with varying timestep strides, enabling immediate deployment in imperfect measurement systems where sampling frequencies may differ or frames might be dropped - common challenges in real-world settings - without requiring retraining or interpolation. In these realistic scenarios, VICON exhibits remarkable robustness, experiencing only 24.41% relative performance degradation compared to 71.37%-74.49% degradation in baseline methods, demonstrating its versatility for deploying in realistic applications. Our scripts for processing datasets and code are publicly available at https://github.com/Eydcao/VICON.",2024-11-25 03:25:17+00:00,http://arxiv.org/abs/2411.16063v5
2510.07549v1,"['Qifan Chen', 'Zhongshu Xu', 'Jinjin Zhang', 'Dongbin Xiu']",2025-10-08 21:03:38+00:00,https://arxiv.org/pdf/2510.07549v1,Machine Learning,"['Machine Learning', 'Numerical Analysis', 'Fluid Dynamics']",Targeted Digital Twin via Flow Map Learning and Its Application to Fluid Dynamics,"We present a numerical framework for constructing a targeted digital twin (tDT) that directly models the dynamics of quantities of interest (QoIs) in a full digital twin (DT). The proposed approach employs memory-based flow map learning (FML) to develop a data-driven model of the QoIs using short bursts of trajectory data generated through repeated executions of the full DT. This renders the construction of the FML-based tDT an entirely offline computational process. During online simulation, the learned tDT can efficiently predict and analyze the long-term dynamics of the QoIs without requiring simulations of the full DT system, thereby achieving substantial computational savings. After introducing the general numerical procedure, we demonstrate the construction and predictive capability of the tDT in a computational fluid dynamics (CFD) example: two-dimensional incompressible flow past a cylinder. The QoIs in this problem are the hydrodynamic forces exerted on the cylinder. The resulting tDTs are compact dynamical systems that evolve these forces without explicit knowledge of the underlying flow field. Numerical results show that the tDTs yield accurate long-term predictions of the forces while entirely bypassing full flow simulations.",2025-10-08 21:03:38+00:00,http://arxiv.org/abs/2510.07549v1
2304.07727v1,"['Rémi Abgrall', 'Fatemeh Nassajian Mojarrad']",2023-04-16 08:49:45+00:00,https://arxiv.org/pdf/2304.07727v1,Numerical Analysis,['Numerical Analysis'],An arbitrarily high order and asymptotic preserving kinetic scheme in compressible fluid dynamic,"We present a class of arbitrarily high order fully explicit kinetic numerical methods in compressible fluid dynamics, both in time and space, which include the relaxation schemes by S. Jin and Z. Xin. These methods can use CFL number larger or equal to unity on regular Cartesian meshes for multi-dimensional case. These kinetic models depend on a small parameter that can be seen as a ""Knudsen"" number. The method is asymptotic preserving in this Knudsen number. Also, the computational costs of the method are of the same order of a fully explicit scheme. This work is the extension of Abgrall et al. (2022) \cite{Abgrall} to multi-dimensional systems.
  We have assessed our method on several problems for two dimensional scalar problems and Euler equations and the scheme has proven to be robust and to achieve the theoretically predicted high order of accuracy on smooth solutions.",2023-04-16 08:49:45+00:00,http://arxiv.org/abs/2304.07727v1
2304.12032v5,"['Pasquale Claudio Africa', 'Ivan Fumagalli', 'Michele Bucelli', 'Alberto Zingaro', 'Marco Fedele', ""Luca Dede'"", 'Alfio Quarteroni']",2023-11-20 09:27:28+00:00,https://arxiv.org/pdf/2304.12032v5,Fluid Dynamics,"['Fluid Dynamics', 'Mathematical Software', 'Numerical Analysis']",lifex-cfd: an open-source computational fluid dynamics solver for cardiovascular applications,"Computational fluid dynamics (CFD) is an important tool for the simulation of the cardiovascular function and dysfunction. Due to the complexity of the anatomy, the transitional regime of blood flow in the heart, and the strong mutual influence between the flow and the physical processes involved in the heart function, the development of accurate and efficient CFD solvers for cardiovascular flows is still a challenging task. In this paper we present lifex-cfd, an open-source CFD solver for cardiovascular simulations based on the lifex finite element library, written in modern C++ and exploiting distributed memory parallelism. We model blood flow in both physiological and pathological conditions via the incompressible Navier-Stokes equations, accounting for moving cardiac valves, moving domains, and transition-to-turbulence regimes. In this paper, we provide an overview of the underlying mathematical formulation, numerical discretization, implementation details and examples on how to use lifex-cfd. We verify the code through rigorous convergence analyses, and we show its almost ideal parallel speedup. We demonstrate the accuracy and reliability of the numerical methods implemented through a series of idealized and patient-specific vascular and cardiac simulations, in different physiological flow regimes. The lifex-cfd source code is available under the LGPLv3 license, to ensure its accessibility and transparency to the scientific community, and to facilitate collaboration and further developments.",2023-04-24 12:11:20+00:00,http://arxiv.org/abs/2304.12032v5
2406.00844v1,['Felipe Angeles'],2024-06-02 19:43:34+00:00,https://arxiv.org/pdf/2406.00844v1,Analysis of PDEs,['Analysis of PDEs'],On the equations of compressible fluid dynamics with Cattaneo-type extensions for the heat flux: Symmetrizability and relaxation structure,"The aim of this work is twofold. From a mathematical point of view, we show the existence of a hyperbolic system of equations that is not symmetrizable in the sense of Friedrichs. Such system appears in the theory of compressible fluid dynamics with Cattaneo-type extensions for the heat flux. In contrast, the linearizations of such system around constant equilibrium solutions have Friedrichs symmetrizers. Then, from a physical perspective, we aim to understand the relaxation term appearing in this system. By noticing the violation of the Kawashima-Shizuta condition, locally and smoothly, with respect to the Fourier frequencies, we construct persistent waves, i.e., solutions preserving the $L^{2}$ norm for all times that are not dissipated by the relaxation terms.",2024-06-02 19:43:34+00:00,http://arxiv.org/abs/2406.00844v1
2306.01297v2,['Jan Nordström'],2023-10-05 05:19:31+00:00,https://arxiv.org/pdf/2306.01297v2,Numerical Analysis,['Numerical Analysis'],Nonlinear Boundary Conditions for Initial Boundary Value Problems with Applications in Computational Fluid Dynamics,"We derive new boundary conditions and implementation procedures for nonlinear initial boundary value problems (IBVPs) with non-zero boundary data that lead to bounded solutions. The new boundary procedure is applied to nonlinear IBVPs in skew-symmetric form, including dissipative terms. The complete procedure has two main ingredients. In the first part (published in [1, 2]), the energy and entropy rate in terms of a surface integral with boundary terms was produced for problems with first derivatives. In this second part we complement it by adding second derivative terms and new nonlinear boundary procedures leading for boundary conditions with non-zero data. The new nonlinear boundary procedure generalise the well known characteristic boundary procedure for linear problems to the nonlinear setting. To introduce the procedure, a skew-symmetric scalar IBVP encompassing the linear advection equation and Burgers equation is analysed. Once the continuous analysis is done, we show that energy stable nonlinear discrete approximations follow by using summation-by-parts operators combined with weak boundary conditions. The scalar analysis is subsequently repeated for general nonlinear systems of equations. Finally, the new boundary procedure is applied to four important IBVPs in computational fluid dynamics: the incompressible Euler and Navier-Stokes, the shallow water and the compressible Euler equations.",2023-06-02 06:49:21+00:00,http://arxiv.org/abs/2306.01297v2
